phase,split,pde,candidate,test_type,subset_index,source_sample_id,hard_rank,zeta_obs_u,zeta_pde,clip_threshold,rel_l2_a,rel_l2_u,pde_residual_norm,metrics_path
tune,tune,poisson,obs_double,id,3,222,7,720000000.0,0.3,50.0,0.5758395791053772,0.11780602484941483,0.030240381136536598,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_double/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132419/metrics_per_sample.csv
tune,tune,poisson,obs_double,rough,0,787,1,720000000.0,0.3,50.0,0.8114149570465088,0.23340903222560883,0.04958136007189751,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_double/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132453/metrics_per_sample.csv
tune,tune,poisson,obs_double,rough,1,16,3,720000000.0,0.3,50.0,0.8304526209831238,0.2694682776927948,0.03219477832317352,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_double/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132453/metrics_per_sample.csv
tune,tune,poisson,obs_double,rough,2,163,5,720000000.0,0.3,50.0,0.8106111884117126,0.27774056792259216,0.03569116070866585,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_double/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132453/metrics_per_sample.csv
tune,tune,poisson,obs_double,rough,3,204,7,720000000.0,0.3,50.0,0.8018399477005005,0.22494706511497498,0.034378532320261,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_double/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132453/metrics_per_sample.csv
tune,tune,poisson,obs_double,smooth,0,12,1,720000000.0,0.3,50.0,0.9995064735412598,0.28484994173049927,0.05312955379486084,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_double/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132436/metrics_per_sample.csv
tune,tune,poisson,obs_double,smooth,1,866,3,720000000.0,0.3,50.0,0.9758772850036621,0.22878427803516388,0.03648754581809044,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_double/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132436/metrics_per_sample.csv
tune,tune,poisson,obs_double,smooth,2,761,5,720000000.0,0.3,50.0,0.7744521498680115,0.12895463407039642,0.040018629282712936,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_double/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132436/metrics_per_sample.csv
tune,tune,poisson,obs_double,smooth,3,820,7,720000000.0,0.3,50.0,0.724833071231842,0.20784834027290344,0.03449774533510208,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_double/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132436/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,id,0,672,1,2880000000.0,0.3,50.0,0.6204429268836975,0.10850250720977783,0.052634261548519135,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173516/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,id,1,602,3,2880000000.0,0.3,50.0,0.49041250348091125,0.0733969584107399,0.03222929313778877,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173516/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,id,2,307,5,2880000000.0,0.3,50.0,0.45077627897262573,0.1107664555311203,0.03818618133664131,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173516/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,id,3,222,7,2880000000.0,0.3,50.0,0.4921829104423523,0.06922271847724915,0.030195696279406548,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173516/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,rough,0,787,1,2880000000.0,0.3,50.0,0.7226726412773132,0.1492205262184143,0.05279802903532982,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173551/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,rough,1,16,3,2880000000.0,0.3,50.0,0.7331701517105103,0.16570667922496796,0.03511875495314598,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173551/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,rough,2,163,5,2880000000.0,0.3,50.0,0.7067168354988098,0.1774178445339203,0.038715656846761703,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173551/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,rough,3,204,7,2880000000.0,0.3,50.0,0.7094904780387878,0.13667578995227814,0.04068487137556076,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173551/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,smooth,0,12,1,2880000000.0,0.3,50.0,0.7957127690315247,0.1537606120109558,0.0547204464673996,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173534/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,smooth,1,866,3,2880000000.0,0.3,50.0,0.7176854610443115,0.11558625102043152,0.03807767853140831,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173534/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,smooth,2,761,5,2880000000.0,0.3,50.0,0.6222898960113525,0.07693088799715042,0.03856484591960907,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173534/metrics_per_sample.csv
tune,tune,poisson,obs_octuple,smooth,3,820,7,2880000000.0,0.3,50.0,0.544844925403595,0.09625845402479172,0.03521198406815529,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_octuple/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-173534/metrics_per_sample.csv
tune,tune,poisson,obs_only,id,0,672,1,360000000.0,0.0,50.0,0.8002748489379883,0.1969064474105835,0.05192374065518379,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174006/metrics_per_sample.csv
tune,tune,poisson,obs_only,id,1,602,3,360000000.0,0.0,50.0,0.6945814490318298,0.17707933485507965,0.031238405033946037,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174006/metrics_per_sample.csv
tune,tune,poisson,obs_only,id,2,307,5,360000000.0,0.0,50.0,0.6795008182525635,0.309869647026062,0.03934504836797714,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174006/metrics_per_sample.csv
tune,tune,poisson,obs_only,id,3,222,7,360000000.0,0.0,50.0,0.616661787033081,0.15481914579868317,0.03057103417813778,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174006/metrics_per_sample.csv
tune,tune,poisson,obs_only,rough,0,787,1,360000000.0,0.0,50.0,0.8538401126861572,0.2800115644931793,0.04986885190010071,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174038/metrics_per_sample.csv
tune,tune,poisson,obs_only,rough,1,16,3,360000000.0,0.0,50.0,0.8799288868904114,0.3332689106464386,0.03200070187449455,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174038/metrics_per_sample.csv
tune,tune,poisson,obs_only,rough,2,163,5,360000000.0,0.0,50.0,0.8583550453186035,0.3283786475658417,0.035512473434209824,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174038/metrics_per_sample.csv
tune,tune,poisson,obs_only,rough,3,204,7,360000000.0,0.0,50.0,0.8587133288383484,0.2850167751312256,0.033298805356025696,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174038/metrics_per_sample.csv
tune,tune,poisson,obs_only,smooth,0,12,1,360000000.0,0.0,50.0,1.100935459136963,0.3498316705226898,0.05301043018698692,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174022/metrics_per_sample.csv
tune,tune,poisson,obs_only,smooth,1,866,3,360000000.0,0.0,50.0,1.127528429031372,0.29619985818862915,0.035754118114709854,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174022/metrics_per_sample.csv
tune,tune,poisson,obs_only,smooth,2,761,5,360000000.0,0.0,50.0,0.9027114510536194,0.1846534013748169,0.04019174352288246,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174022/metrics_per_sample.csv
tune,tune,poisson,obs_only,smooth,3,820,7,360000000.0,0.0,50.0,0.8656349182128906,0.30452844500541687,0.03408446162939072,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_only/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-174022/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,id,0,672,1,1440000000.0,0.3,50.0,0.6888887286186218,0.13787919282913208,0.052029799669981,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132511/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,id,1,602,3,1440000000.0,0.3,50.0,0.5494189262390137,0.09865324944257736,0.031698841601610184,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132511/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,id,2,307,5,1440000000.0,0.3,50.0,0.5101129412651062,0.1486649513244629,0.03866568207740784,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132511/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,id,3,222,7,1440000000.0,0.3,50.0,0.5350846648216248,0.0885501503944397,0.030212515965104103,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/id/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-132511/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,rough,0,787,1,1440000000.0,0.3,50.0,0.7667608261108398,0.18943776190280914,0.050355806946754456,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-172821/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,rough,1,16,3,1440000000.0,0.3,50.0,0.7809078097343445,0.21381942927837372,0.033163994550704956,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-172821/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,rough,2,163,5,1440000000.0,0.3,50.0,0.7574176788330078,0.2255965769290924,0.036594539880752563,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-172821/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,rough,3,204,7,1440000000.0,0.3,50.0,0.7508165240287781,0.17455041408538818,0.03677482530474663,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/rough/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-172821/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,smooth,0,12,1,1440000000.0,0.3,50.0,0.8953278064727783,0.21269994974136353,0.053852539509534836,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-172802/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,smooth,1,866,3,1440000000.0,0.3,50.0,0.8330862522125244,0.16551661491394043,0.03738434612751007,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-172802/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,smooth,2,761,5,1440000000.0,0.3,50.0,0.6848533749580383,0.09445597976446152,0.03952491283416748,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-172802/metrics_per_sample.csv
tune,tune,poisson,obs_quadruple,smooth,3,820,7,1440000000.0,0.3,50.0,0.622861921787262,0.13826648890972137,0.03497748821973801,/home/tat512/C01Python/FM4PDE/artifacts/inverse_hard_tuning/runs/tune/poisson/obs_quadruple/smooth/offset-0-batch-4/poisson/inverse/obs_pde_endpoint_stochastic_constant_pdegate-s0.8-r0_global_norm50_random500_noise0_uniform100_euler_res-auto-K3-int1-w1_bc-dirichlet_zero-bcw1_epw1/20260830-172802/metrics_per_sample.csv
